00101100010000001111011000100010 00101001110000001011111111001011 00100001100101111001100101010001 01110011011011001001010100001000 00010110100100011001001000000101 11100001011001000000000111010011 11000010011011100001100000110011 00101001010001010010110001001010 00110011110010011010100001111101 10101001000000011111000100001000 00011100010000111110010000000101 01110110010001000001011111000110 11001000110110110001011111011100 01101100000001100010010000111101 10011111011111001000110110011011 00001101010010011001010011001000 00011111010111111101101101001100 01001000001100011111010110100100 11100101111000010110001011111101 11011101011010011011110100110011 10011010010001111100001101000110 01101000101101110111001110010111 00110000110001110000111011110110 00101010100010101001010110111001 11100011010100011100010110010100 10010101010110110110010111110110 01010100010001110110000100101010 10100010001101010010001000011000 11110011001111001111011101000100 10011101000010010000110111011010 01100100001010010111010001100010 10001110011011100001000010010001 01010110111010
01110010011110001011101110000111 10001010010001100011000111111011 00110101111011101000101010110000 01111011000001101111110001011110 10000111001111000010100000110111 01010000111111101000000100011010 00010100011001101110101100111101 11011011001010001011000100110011 10010111010110100010101011011011 11111001010011010110100011010001 11000011001001100010101001110100 00011110001010110101010001100110 10101001110000001110101111111101 00110111011001000111000011001000 01100110100011001111011100110111 01000001010111010111110011010100 11000000101110001001101101000011 00110110000100000011001010110111 01110111100111000111001110111111 10000111000100111101101111011111 10001001101001100100000001011010 00010111001000010101100110110000 10000111000000101001000010110100 11000011010000000000110011011100 10011100000100101000101011000010 00111001111001101101000100000110 10110000001000101010011100100110 10110110000101110100001011101111 00011010110010110110101101101100 11010111001001111010100000101110 00010111111001111011101110010010 00000001101001100101000110000101 01011001010100
11010111111010111001110100100001 11001010100101001101001110011000 01000100000011111110111101000011 00000010011100000000000100101011 11011000010001110000011111010001 10110110011000100111011010111111 11110111101110010010100110001101 00101100000110000010011101000001 11100001111010011100110101010110 11000001001001000001010001111111 01101100001010011000111101010011 11000110101111101010001111101100 01110001100101100110001011101001 01011010110100010000100110101000 10110110010110110110011000100010 01101111111110100111100001110011 10110000100000100001010101110111 00111110111111000101001110001000 10010000010000000011110001010110 00111101011001110110010001000110 11000110110100111100110100110110 11000100111110010100100010110110 11110011001110001100101011100100 00011010011000110111110011011110 10101110100101100110111100110111 11100100111101010101101001111111 01000100010000110001100010100111 10110000001011001011010100010001 11110001011001111101011010111101 01111011110000001110110110011101 10111010000010011111111010101000 00111010110000110100100010101011 01010011011101
10101111010101000111110100001001 00111110100000001011011101011101 00101111011011110100110100011001 00101001100100110011110111001011 00010101010000110000010110101100 11001010010011100010111100000010 11111000110110010100000111111001 10010010010010101111111000000110 01010111001101001001000011001001 00111000011100110100111010111010 11011001100010000001101010000010 10000010011011001010101011001101 01100100111011011010100010111011 11000001001000000010001000001101 00011110000010111001000111010000 11111001100101100101101011000110 11001010011111000001001100100101 01010000101101000010001100111011 01010101100011111101010010100010 10010001010100000010100001110111 11101011111000110000001000111100 11101001101000010011000010010111 11000100100010110110111001101010 10010010011000111010011101111001 01001001011100101010101110100000 10000011001111111101011000001110 10011100010100110111111100010100 00010010011011010010101000101100 11110111110110001010101001011011 11101001100100101111101011110011 01010100111101100001000000000100 11101100100110111011111110111011 01010110111011
00010000111001100010110111001000 10101001011101110010110100111101 10000000011110000001101011100101 10111111101011010111011000100001 01101000001011000011111101011100 01111110001100010000011110101111 00011001011000101110010001000010 10010101010001001010110100101100 01101110111001000001110111000011 00010111011001000011101010110101 10001010001101100101010111011111 01100111100010010110010010011101 01100011010110110010010010110001 10100011011000001000111100001111 01011001001010100100101110101011 10001101010001111110101001111101 00001010100100001100100011011101 00010010110000001001010000111000 10000110111001111010001111000101 11000000000100001110001000011100 11010000100011010101111010010100 00011011001010010111100100011111 01010110000111001111100110011011 11010100110011100010100011111100 10111101000101001000101000110011 00100001100100101000010100001110 01100110111110011110100011100001 10101011001001110100101111010101 01000010100100000011101101010000 11001101011010001000110001000011 11010101000000110110101010011011 01111110100000111011101100011001 01010111000001
01000000111011110100100001011010 01111111111110000010001000000000 01001001101011100111110010110110 11110000011111111100101110110000 01101011100010011111110111110101 10011011100000000110100001011001 11100011010000011101001100001111 00110001001100100011000001000000 10100001011111000011100111100001 10100100000001010101011110101011 10101101100110011111001110111010 00110011000010110100010110101011 10011001010110101000101111001110 10010000100001001100001101101110 00000001101101010101010111100011 10111010100010011111100100010011 00010100001010101111000100110010 01001011111101000101111101011101 00011101111100011111100100010011 11000001010100101001101001111010 11100110101001000001101011011001 10100001010111111010001110011101 10000111001110000101001000101101 10101001111110011100010101100100 00111010100000100001101101000001 00011111110001111010111110010001 00100001010000111001010100010011 11111000000001101101011110001101 11001110111111001001101100111101 00001100001001110000001010100101 10111010001001010011100110101011 00111101001100010011110000101010 01100000000101
10011000000010000010100100001001 00101010111101010110111010001011 10110110010100101000101001111111 00010011000100100101000110011111 11101001010110100110110001111111 01100100111100111111100000111011 00011011100110000101100011011010 10001100111100110111101111100001 10111100000001001100001111010110 10011010110100010011101100110000 11010111101011001000010001111101 10111111110111110011000110100001 00010110001110000110011110100110 10110000000111000110110110001111 01011111001001011111001011001011 01101110001110110001110000101001 11001111100001001001001000001110 00110110111101011011111111001101 01110100011111111001000101010001 01001101100111000101011010000001 10111011010110011101010100111101 10000100001101010010010101001010 01010100100110110101111101110111 00111101110110011100110000010111 00011010100010110011001101000100 11111101101000011101010111010011 11101010000000111111001000111011 10010101100000001101100001010010 11001101011000101000111111110011 00011000100111110110101001111000 11101111011110001000010010011000 11011001100000001010001000101110 01010111010101
00110111100010011100110100010011 11101011001110110001100111000100 01001000011011011100110011001010 10110100100101101110101001010101 11010111100110100001111111101101 01001001101101100101011001000110 11110111011111101110011010001111 11011010011101000010011001000001 10010011011110001010001111001011 11101000010000111000111110110010 01001010001101001101111100100011 10110110000011111010001000011011 01010001110001010011010100010100 00101011000001010001001111011110 10011110010010110101010001110001 00101101101011011100000001100110 10001001101100111001110111100100 01010011011100000100000010001111 01010010101101011100110011011010 11100001100111011110011010110001 10010010111001100100100111000110 11100010011000100111110010110100 00011101111001101110000111001000 00101010110110010001110100101111 10001111101101001100111100110110 10000011010011100110000100110001 00001000001101001110110000011011 01111001110010111000101001000010 00100110000000000100011000000010 01001111100101111001000001010101 10010101011110101111010001000111 00001110110000110000010111100111 01010111001100
11010100101010000000000101101000 10011111001011100011010011100010 01000010001000011001001110111000 00001110101100111101010001101101 00111001111100110000001101000011 11001010000111011011110001000101 11100011110101011101100100011001 11110011111000111010100001010110 10010111010110011110001010000010 01001001101110101100011011111011 11011110101111110000010011101101 01110000000010110100101101010111 11111000010111000111111100101011 11101111110100111111100100100001 00010101100111110111100010010100 01011001101011110100110001001111 11100010111001001000100111010011 10011011111100001001011000101100 11100000101101110000111100111001 01101010010011101010100000001101 00111000111101101111110110010111 11110000101100100111111001010010 00111000111000000000010001000111 10011010101000001110101101110000 00010111111110101000100111011001 10011100111111100110110111011000 01001011111101001010010011001110 10000001000111011001101000111001 01110110111011101100000011101011 01011000111101000011100111101111 01100111000010100101000011010000 10000101010011011110001100000100 01010101000110
01011011110100001100100101100000 00110010111010000101010001111110 10100011001000100101100111101010 10100010101011110101110110011010 01010101100001101010100010100110 10001001100110101110000101000000 10010101010101111101001110001011 11001001001011011011010000001100 10110011110010101001011000001010 01011000101001100010100001111110 00111110110001111111111000101100 01100010001000111001111010010111 01011011100111000101101011100110 10101110101100111001111100101001 11111101100011111101101111011001 00010011010111001010000110001111 00001010010100111001101111011010 00100100011111110111000110111001 01001111100000111000110111000000 11110101011001101110011011000011 01001101001001001001100111010000 01001111111010100100010011100101 00010110111010011000101010010011 10100000010100010011011110001100 01011010001101110110010101010000 10111010111010101111011011001101 00000010110011000101010010010111 01101110000010100111101111011111 01110010100100001101000101110111 00110000100010000000011001100000 01101000001001001001110001011110 10101011101101010000010100111001 01010001110010
11101110111100111110010001111000 11000101010000100001001100111001 01000101110101110000111000111100 00101101010101110001010101010011 00011010001000001111001111011000 10000000111100100011100100101101 00001000001010110100111010010110 00110101111111101000001111000000 01011010100111001011100101111100 01010100000111001011111010010101 01000000000110111100001000111111 00011100100101101010011110110000 00000000011011100101100000010011 01101111101011000101000100101101 11000011010110001111101001111000 01100111001111111011000110010011 01010111010000111101111011000111 10011000111000000011100010001011 11100010000111001100100101100100 00001011111111101111100101101000 01010101101000011000011000001111 00110100011100011010100011110100 01011111000000001011010010111001 00111100001001001101010101110011 10111010000100110110110110100011 00101100100000010011010010110011 11000101111110111000111011111000 00001101110100000100111111010100 11110011101110110000101101101001 11001010111000000000010101101100 00011110110001111111110000101001 01111111110111101010100110011110 01001111100111
10010001111100010111110010111100 00010111010110011001100110100100 10110011111001001101011001110010 00101110111101100000011111110000 11000010001000100110011011001101 01100110100010000011101111110111 00100100010100010110101011011111 10111010011000101000101110110000 11111100100100111000010101101111 00110011001000011111111011011100 10001111110001010111111011110110 00101010011011000100101010000010 10011111000010011001001010011101 10101000001011111001001010100111 00011000001011000000010000111001 01010011111101011011000100111110 00110101011100101111110100100011 10110011000000111011100101000101 01010010101110101111010111101000 00000100011101100010011011110100 00000111001011011010001011011101 01010011100111111101001000110011 10100011110110100011001000010101 11110100000000000110010000000110 01101111100001101100011011100111 10011010110000000110001100000000 01000000010000100100001100011100 11111000001100000011101110101101 01111011010011010110010001010010 10110001110111111001110001000011 00111100100110010110111111111001 00110011011111010001101101011101 01010110101001
10100001010100000000010100000011 10110011000110011111101011001001 01000100101110110010001101101001 01111001000101100001011110110001 11000110010111000010100000001000 00010000110011001010011000111001 10100011010111001011011001111110 11000010101001100101010100101101 11011000111111000011100000001111 01000010011000000111101101010111 10111100100001100100011010011101 00111000101101111110000010101001 11101010011010101110100100101111 10001101100100011011100111100101 11010101100111011101101000000011 10110110110101011010001110010011 10011000101110001101011110110001 00110100111100000100011001010001 01100111010010001100000100011100 00010010011100100100111010111100 00000111110100001011110011011000 10011100101000001000001110000111 11110100000100001111011101100001 11110101100101100110011010110101 11010001001010110011110001000100 10001011011010101110000001111011 01011100011001010001001101001101 01100001001110000000110101000101 00100111110010110000000000110110 01111011001001100000001011000000 11110010010101011100111011010110 10110101000111010111101000100000 01011001000000
10000111001011000011010000000101 11111001101010110111010011010110 01111000011110101110101111100111 11111101010111110110111100010000 01010110010000011001000010111011 01101000000000110010100100110101 10001110101100111001000001001111 00111101100011011110001100010101 01101100001100101100110001100110 01111010111100011001010101110101 10110100111011001001101000011101 01101100110000100100100100011001 10011100100001100101110101110001 01111101011110010000011100101001 10100000111010000011001011111000 01100001011011110011110000110110 11000010100100100100100000001101 00000101110101000000110000010000 01100111010111011010010010111101 11001011000110111001001111101001 10001001011110010110101010110111 10110001110101101000000110100111 11100111111001001011011000101111 10001111010011000000100101110111 01001101000000111110110100010111 11101111110000101010110100110101 11111011110001011000110000000110 11111110000110101001001110110011 11100010100001110101001001010101 00111111000000011101011011101100 01110110100110110000011001111101 00010000001000100000101001101001 01010101101100
00011000001010010010110111001010 01001000100110001111011001110110 11100000001000101100011101100000 00000011100001000011111111001000 10100010110000110111001101011100 00001011100110111011111100000001 10101100101011100100111011001110 10101001110111100101011000111011 00010010000110000101011100110111 10001111011100000110001110010110 11100011110100000001011111000101 10110111000011111111011010010010 10011111010110111101011100101001 01011010011111101001101010011111 00100001010000100011000100010110 10000011001011001100100110010010 01010010011111111000010110101010 01001000100010011011011011010001 11010100011111100000000111110000 10110111111001110111111100011110 11000101010011010111000000000101 10110100000000010101100101010111 01111001111000100110101000111101 01010000001001011111101011110010 10010100100000011101000000011001 00111011110111000101110110001000 10000100000010101001100110010000 11111011000000010000100010101011 11010111101101001110000001001111 00010000100110111110111000001100 10011100111010010110100000100100 01110010011011010011110011101101 01011011000110
10111111110011100001111100011000 10100101001001010000010101000111 10111111101100010001010100010100 01100000000101111011101011010000 10101111101001011100001011100010 10111111001010110010111000111000 00111110011111011100010011110110 00100000001001100111101010001110 11111101010001101001111011100011 10010011111001100011111000010100 00000000111011001101110010100001 01100001110110011110111000011110 00111110110101011011101111011010 00101010100000011011011010111001 10001010011101110011011110001101 10000010010100001111111000101010 11100110100000000101010011111100 11111011110001100100101000000111 00000111010010110110010110011101 01011010010000110001110110001101 00110101011001111011110010100010 01111100110111011100101011010010 00001011110001011110111111101100 10000001101110111100111110011100 10010011111010100000011010111100 11011001100101111001110001110001 01010001100010000110111000010111 10000010101000100111010000000100 00011010110111011001001001110010 10101101011011101001001110100010 00111100001011100001010110100110 01011000010011111000000111011000 01001101100010
10001010001101111000010011101011 11101101011001010110000111100001 10111001100100100000110111011000 11110101100000011000110100111101 01000000010000010111010010001100 00111001111111010000111010110110 00111011001001111101111000101010 00000000101011010000011011100011 11110101011110111100010111010101 00100000011100000000000101111100 11101110011001001000110110101010 10000101101101011101110111101000 01101100011111110110101101001100 00000110110100111110010101111001 11100111011100110000010001011000 00100001101000000100011010111010 11011010010000011111110110001110 10000110101110011110101010011101 10111001111011101111001111000010 00001111101001010000001101110010 01100001101010011100100011010110 11001110110101111110000000010011 11110010100000000011111010100100 00101100101110000111011111010011 10000000010011110110100011000000 10000101001000101011000001010110 11010110011101000101111011111011 10001001110001010010001100001000 00001101010011110011010010010100 00100110000111011101100001010111 10000100100100101111010110011110 01101101110011001101010110101000 01011001011100
01010011101110100001110001001011 00111000001111111100010011111001 01000111011110010000111100011111 10011000110110001001101001010000 10011111000010111011111101010100 01000111001011011101000110111101 01001011100101001011000111010010 00000100111001111001011000111110 00101110010001110110101111011001 00000010101011111111010111111110 10011111111001011010101110000010 00011010010111110010100001111010 01011111111011000010000001100001 01011010100100010011100000000011 00000011111011100101001100101001 10010110111100110101011110001011 01010100101001110011100101101011 01000100011011000110100011100010 00111001100000110011100010100011 10010100000000110110100000000000 11011000000111010101001111110000 11101001100110000011100000010010 00100011101110001101111010010110 10110010101010111001001001101011 00010110110101100101111011000100 11011110010011100100001101101011 00110001010111010101001100101000 11100000010000010001010100110010 11111100001010111100010101111100 00101000110101000000101111011111 11010011101010111110110111001010 01001100111001001111001101011101 01011000011110
00000110010011111010001001100011 00011011011011111100100001111011 11101111001000111110101110011000 00000111101011110011000001110001 00000100001111011101011001110111 01001001001011000011111000010001 00110110100011111001111100100100 00110111111000100100110010110100 11000100000000010100110101101000 00111011011111010000110111011101 11001010000000001101001111111010 00010100110110010101011001111010 00101000111110010000010000100111 11010011111101011001100110110111 11010100111000001010011010001110 00000011100101011000110011000110 11100110011110101101100010011111 11111110000110010000001001100101 01100000100011000111100101010010 10000001001111111101000100110000 01111011110011010001000010100110 11110111100001100010010100110001 01110101010110010010101110100101 11111001001010011011001001001000 00111010001010000011110100111100 10110000001110011101011000101111 11100001000100101100110111111110 11001000011000011101001001111101 11010010111010101001110100001010 00011111111011101011111000110011 00000011010011000000100111000011 10110010010101110010111111010110 01011001000001
11110001001110100000111001011010 01001010100000110100011111101000 11011001010110100111001010010011 10011111001110100000010111000100 11110011101011110110010001000111 11011111010110101110100001000000 11011010110010011011101101111101 00111001011100010000100101001011 11100111101011000111110001100100 00010100001101001110001010101011 10010010010000100011000010010000 10111011000101110011001101101000 10010001100011110010001101111100 11010101100010001101111110001011 00101101101101001111110000111101 01101010100010100011011001000001 00000111001101001101000100010101 11011110101111000110100010111101 10010001100100101111001110100000 10001100010110000010000110110010 10100111001010001101111111111010 01010101001011001110001000111010 10100101111000101001011101000000 01011111001101101000001110011001 10010000011010111100000111010010 01110010110001011001001101001000 01000110100100011111000110010100 00000101110101100111101010000100 01110101011110110001101000101001 01011101101111110010110000000000 10111001011001111011011010100100 10110011111101110011010100110010 01010010100110
00111111001111001100001100000011 10100001000100010010001111011011 11010000001000100110010101001101 01000111010101101001000000110101 11001000110011010010101100001000 01011101110101001011100100101011 01100111100011010101011110100101 11101111011010011011011001110111 10000010010101010100100101111011 00001001101100101000010100001110 10001100001101001011111100000111 00010001000001101111100001001010 11100111111101100001010011011011 11001111010000110010000100110011 11000101100011111111000101111001 00110001110010000100011010001011 01100100010001010010011110001111 10001001101000101101101011100011 10100011011111101010100111010000 10011100110100000101011001101101 00010010111010101111010001110010 00110010001000000111101101110000 11000010011100010110010110000001 00100000101110001101101001111010 01100100010100010011110011000101 00100000000010011000110000011101 10000011110000010110000100000000 10101110010111011000010000010001 01010111011010111000011011101110 11110101001010011100111101111010 01111000011011001110111111000010 11000101111110110110010010001001 01010111110101
01001000110011001000111110110010 01110111011011110010100101110000 11101010010100010110100101101111 10010100000100101110000001000100 00000111010000011000010100110110 00111011011110100001101101010000 11010011100000000100110100010110 10111101111110110001111001011111 01111010001101111010100101101000 01010100011111000111111000110110 10001100001101011111011100000001 10001001000100011101101111010011 10011111110110100000010011000110 10101010111111010100101110001000 01000001100000001011101001011101 00001011001011010010101010101001 00111000100111100010010101011100 00000000111000011001110000001101 10010011111000111001111000100001 10110000111011110000001111000000 11100110001100010000001001010011 11000101100000111001110111000111 10101001000011101110111010011000 01010111100011101101001011011010 00010101011100111110000110000000 01001110110110010111100111001101 11000110011011100110010111101011 10100110101111000100010101010001 01100111010011110101100011000100 10011011000001110110010101111110 10101011101101010100010111110100 10100010010010010011001011101111 01000110001000
10001001000011101100101001101110 11001000011101101001000010001111 01100100101010111111001110100111 00110111000010101011111111110111 01110001111000010011010110100010 11011100111001111001110100101001 00000110101110101010101100100111 11100001101010100001001000100111 00000101110000011111110101101010 11111100110101101010100100011110 00110000110001111001111100101110 11001110000001101011000000010010 01011001111111010001001100101000 10111100111000001101011111000110 00101110001100000101110100001111 10001001100100000110001000110011 11011101111010111001001011011111 00110010100101100001110001010001 11101111100001001100001001010010 01010110100010000101101001010011 01010110001001111110010011010101 01100001011101101111101110011110 10001011010001010001111000000111 01001111000100010110111011001101 11010000101111000111010011110111 10100001111010110101100011110011 10000101001010110001100000110011 10101001000101011001101101001111 11110111001010110010100010101010 10011000111110001101111000000010 10010011001011111110110100011010 00010111001011010110111100111010 01010101011101
00111110001000001000110001010001 10101101110111010001010110110010 01110011110111111000110000101100 00111100011111000010111110111000 10101000110111001011110100110111 01111010010111010111110010110100 00100110100110110100111100010110 00100110110100100001101101100100 00100011101001100000100110101110 11001000000010101111000010001110 10001110000110110100100010101111 11000111011110000111001010001001 01010000010100110110111011101100 11011010010111111000100101101000 01100101011110001000101110101001 10001010110000111110001001110000 01010000111111101010000101011011 11101001101100100110110011111010 10000110010101100100111010110100 00101000000111001100011111010001 01011000110011111101001101000100 10111100101100010000111001111000 00100001100000110100010010000010 10111010101000001001100100011101 00100000001110010110101111001010 10100000101101110100000001001010 11011101110001100010000100111011 10010110100010000111110011001110 00011101111011000001011101100111 01001011010001000011010110011100 10001110000010100010001101011111 00111101000011001011101110111010 01011001101011
